id,purchaseOrderNumber,companyId,userId,orderType,trackingNumber,dateReceived,shippedVia,comment,createdAt,updatedAt
485,Raki-6-16-2020,1464,8,,,2020-06-19T13:57:46.691,,,2020-06-19T13:57:46.691,2020-06-19T13:57:46.691
486,AF6-19-2020,1465,8,,,2020-06-22T09:55:10.594,,,2020-06-22T09:55:10.594,2020-06-22T09:55:10.594
487,Ebay-6-22-2020,1466,8,,,2020-06-22T13:58:22.522,,,2020-06-22T13:58:22.522,2020-06-22T13:58:22.522
488,RMA-13259,1406,8,,,2020-06-22T13:59:49.599,,Jose Lebron,2020-06-22T13:59:49.599,2020-06-22T13:59:49.599
489,RMA-13245,1467,8,,,2020-06-22T14:00:58.380,,Technology Express,2020-06-22T14:00:58.380,2020-06-22T14:00:58.380
490,EO-7978,1468,8,,,2020-06-22T14:04:36.523,,,2020-06-22T14:04:36.523,2020-06-22T14:04:36.523
491,EO-7981,61,8,,,2020-06-23T12:43:57.819,,,2020-06-23T12:43:57.819,2020-06-23T12:43:57.819
492,Ebay-6-23-2020,1469,8,,,2020-06-23T12:44:44.074,,,2020-06-23T12:44:44.074,2020-06-23T12:44:44.074
496,EO-7980,1449,10,,,2020-06-24T13:29:54.042,,,2020-06-24T13:29:54.042,2020-06-24T13:29:54.042
497,EO-7984,1470,10,,,2020-06-24T13:30:20.225,,,2020-06-24T13:30:20.225,2020-06-24T13:30:20.225
498,EO-7987,61,10,,,2020-06-24T13:37:53.200,,,2020-06-24T13:37:53.200,2020-06-24T13:37:53.200
499,EO-7982,1471,8,,,2020-06-25T13:01:55.608,,,2020-06-25T13:01:55.608,2020-06-25T13:01:55.608
500,EO-7972,1365,8,,,2020-06-25T13:03:11.925,,,2020-06-25T13:03:11.925,2020-06-25T13:03:11.925
501,Ebay6-25-2020,1472,8,,,2020-06-26T10:23:40.341,,,2020-06-26T10:23:40.341,2020-06-26T10:23:40.341
509,331094,1473,10,,,2020-06-26T11:23:07.650,,,2020-06-26T11:23:07.650,2020-06-26T11:23:07.650
510,EO-7974,1474,8,,,2020-06-26T12:15:33.551,,,2020-06-26T12:15:33.551,2020-06-26T12:15:33.551
511,Ebay-394207676780,1475,8,,,2020-06-29T09:15:41.399,,,2020-06-29T09:15:41.399,2020-06-29T09:15:41.399
512,Ebay-394165137208,1475,8,,,2020-06-29T09:27:38.677,,,2020-06-29T09:27:38.677,2020-06-29T09:27:38.677
520,EO-394165137208,1475,8,,,2020-06-29T10:30:20.230,,,2020-06-29T10:30:20.230,2020-06-29T10:30:20.230
521,RMA13250,356,8,,,2020-06-29T11:01:11.157,,Return by Ynvolve,2020-06-29T11:01:11.157,2020-06-29T11:01:11.157
522,EO-7976,1388,8,,,2020-06-29T14:19:48.219,,,2020-06-29T14:19:48.219,2020-06-29T14:19:48.219
539,EO-7961,1476,10,,,2020-06-30T12:24:06.887,,,2020-06-30T12:24:06.887,2020-06-30T12:24:06.887
540,EO-8001,1477,10,,,2020-06-30T14:34:54.297,,,2020-06-30T14:34:54.297,2020-06-30T14:34:54.297
541,EO-7998,1477,10,,,2020-06-30T14:45:44.419,,,2020-06-30T14:45:44.419,2020-06-30T14:45:44.419
542,EO-7995,1477,10,,,2020-06-30T15:23:22.106,,,2020-06-30T15:23:22.106,2020-06-30T15:23:22.106
543,EO-7999,1477,10,,,2020-06-30T15:29:57.449,,,2020-06-30T15:29:57.449,2020-06-30T15:29:57.449
544,Eo-8008,1466,8,,,2020-07-01T13:24:23.161,,,2020-07-01T13:24:23.161,2020-07-01T13:24:23.161
545,EO-8002,1478,8,,,2020-07-02T10:16:34.038,,,2020-07-02T10:16:34.038,2020-07-02T10:16:34.038
547,EO-8009,1478,8,,,2020-07-02T10:17:30.066,,,2020-07-02T10:17:30.066,2020-07-02T10:17:30.066
548,EO-8007,1478,8,,,2020-07-02T10:18:42.246,,,2020-07-02T10:18:42.246,2020-07-02T10:18:42.246
549,Ebay-2521,1478,8,,,2020-07-02T10:19:26.643,,,2020-07-02T10:19:26.643,2020-07-02T10:19:26.643
550,EO-8004,1478,8,,,2020-07-02T10:20:10.841,,,2020-07-02T10:20:10.841,2020-07-02T10:20:10.841
551,EO-7997,1477,10,,,2020-07-02T10:44:43.226,,,2020-07-02T10:44:43.226,2020-07-02T10:44:43.226
552,RMA-KS305,664,8,,,2020-07-02T11:04:20.948,,,2020-07-02T11:04:20.948,2020-07-02T11:04:20.948
553,EO-7986,1387,8,,,2020-07-02T11:25:33.617,,,2020-07-02T11:25:33.617,2020-07-02T11:25:33.617
554,EO-cdw200629,1399,8,,,2020-07-03T10:31:35.087,,,2020-07-03T10:31:35.087,2020-07-03T10:31:35.087
560,EO-8011,1444,8,,,2020-07-03T12:56:22.046,,,2020-07-03T12:56:22.046,2020-07-03T12:56:22.046
561,EO-Ebay9364,1479,8,,,2020-07-03T13:25:08.622,,,2020-07-03T13:25:08.622,2020-07-03T13:25:08.622
562,EO-8015,1477,10,,,2020-07-06T12:39:15.078,,,2020-07-06T12:39:15.078,2020-07-06T12:39:15.078
563,EO-8019,1478,8,,,2020-07-06T17:13:42.669,,,2020-07-06T17:13:42.669,2020-07-06T17:13:42.669
564,EO-8018,1480,8,,,2020-07-06T17:14:33.587,,,2020-07-06T17:14:33.587,2020-07-06T17:14:33.587
565,EO-7988,1365,8,,,2020-07-06T17:16:06.878,,,2020-07-06T17:16:06.878,2020-07-06T17:16:06.878
566,EO-8003,1478,8,,,2020-07-07T09:09:39.339,,,2020-07-07T09:09:39.339,2020-07-07T09:09:39.339
568,EO-8016,1478,8,,,2020-07-07T09:10:03.930,,,2020-07-07T09:10:03.930,2020-07-07T09:10:03.930
569,EO-8006,1478,8,,,2020-07-07T09:36:29.767,,,2020-07-07T09:36:29.767,2020-07-07T09:36:29.767
570,EO-8021,1481,8,,,2020-07-07T09:37:03.197,,,2020-07-07T09:37:03.197,2020-07-07T09:37:03.197
571,EO-8005,1471,8,,,2020-07-07T09:37:26.948,,,2020-07-07T09:37:26.948,2020-07-07T09:37:26.948
572,EO-8025,1482,8,,,2020-07-07T09:38:08.083,,,2020-07-07T09:38:08.083,2020-07-07T09:38:08.083
573,EO-7979,1365,8,,,2020-07-07T09:38:39.385,,,2020-07-07T09:38:39.385,2020-07-07T09:38:39.385
574,EO-7977,1388,8,,,2020-07-07T13:28:03.119,,,2020-07-07T13:28:03.119,2020-07-07T13:28:03.119
576,EO-8024,1483,8,,,2020-07-07T13:31:38.757,,,2020-07-07T13:31:38.757,2020-07-07T13:31:38.757
577,EO-8027,1478,8,,,2020-07-07T13:32:06.852,,,2020-07-07T13:32:06.852,2020-07-07T13:32:06.852
579,EO-7996,1471,8,,,2020-07-07T13:32:53.913,,,2020-07-07T13:32:53.913,2020-07-07T13:32:53.913
580,EO-8020,1484,8,,,2020-07-07T14:05:18.749,,,2020-07-07T14:05:18.749,2020-07-07T14:05:18.749
581,EO-8029,1478,8,,,2020-07-08T12:02:28.899,,,2020-07-08T12:02:28.899,2020-07-08T12:02:28.899
587,EO-8028,1478,8,,,2020-07-08T12:06:37.889,,,2020-07-08T12:06:37.889,2020-07-08T12:06:37.889
593,EO-8026,1478,8,,,2020-07-08T15:13:38.771,,,2020-07-08T15:13:38.771,2020-07-08T15:13:38.771
594,EO-8031,1386,8,,,2020-07-08T15:14:04.770,,,2020-07-08T15:14:04.770,2020-07-08T15:14:04.770
595,CDW-200629,1399,8,,,2020-07-09T09:27:43.344,,,2020-07-09T09:27:43.344,2020-07-09T09:27:43.344
602,EO-8030,1478,8,,,2020-07-10T10:01:22.674,,,2020-07-10T10:01:22.674,2020-07-10T10:01:22.674
607,EO-8012,1388,8,,,2020-07-10T13:48:14.268,,,2020-07-10T13:48:14.268,2020-07-10T13:48:14.268
608,EO-8035,1477,10,,,2020-07-10T17:04:15.153,,CHASSIS,2020-07-10T17:04:15.153,2020-07-10T17:04:15.153
610,Eo-8030,1478,8,,,2020-07-10T17:19:08.905,,,2020-07-10T17:19:08.905,2020-07-10T17:19:08.905
612,EO-8034,1477,10,,,2020-07-13T14:35:47.228,,CHASSIS,2020-07-13T14:35:47.228,2020-07-13T14:35:47.228
616,EO-8037,1477,10,,,2020-07-14T14:30:07.400,,,2020-07-14T14:30:07.400,2020-07-14T14:30:07.400
624,8051,1485,8,,,2020-07-14T17:06:43.386,,,2020-07-14T17:06:43.386,2020-07-14T17:06:43.386
625,ups-trk-9113,1486,8,,,2020-07-15T12:15:54.848,,,2020-07-15T12:15:54.848,2020-07-15T12:15:54.848
626,EO-8052,1442,8,,,2020-07-15T13:38:11.632,,,2020-07-15T13:38:11.632,2020-07-15T13:38:11.632
629,EO-trk-1522,1388,8,,,2020-07-15T16:34:23.967,,,2020-07-15T16:34:23.967,2020-07-15T16:34:23.967
634,EO-8041,1477,10,,,2020-07-16T14:30:25.580,,,2020-07-16T14:30:25.580,2020-07-16T14:30:25.580
642,EO-8042,1477,10,,,2020-07-16T14:31:37.083,,pulled from BL460c G10 - 865938-B21,2020-07-16T14:31:37.083,2020-07-16T14:31:37.083
650,EO-8045,1478,8,,,2020-07-17T12:35:34.243,,,2020-07-17T12:35:34.243,2020-07-17T12:35:34.243
651,EO-8046,1478,8,,,2020-07-17T12:35:46.675,,,2020-07-17T12:35:46.675,2020-07-17T12:35:46.675
653,EO-8049,1478,8,,,2020-07-17T12:36:15.097,,,2020-07-17T12:36:15.097,2020-07-17T12:36:15.097
658,EO-8036,1477,10,,,2020-07-17T15:35:08.025,,,2020-07-17T15:35:08.025,2020-07-17T15:35:08.025
662,EO-8050,1478,8,,,2020-07-20T10:54:01.811,,,2020-07-20T10:54:01.811,2020-07-20T10:54:01.811
665,EO-8053,1478,8,,,2020-07-20T10:57:06.588,,,2020-07-20T10:57:06.588,2020-07-20T10:57:06.588
667,EO-8043,1477,10,,,2020-07-20T12:56:16.319,,,2020-07-20T12:56:16.319,2020-07-20T12:56:16.319
677,EO-8048,1477,10,,,2020-07-21T11:08:25.999,,,2020-07-21T11:08:25.999,2020-07-21T11:08:25.999
690,EO-8059,1388,8,,,2020-07-22T09:47:24.157,,,2020-07-22T09:47:24.157,2020-07-22T09:47:24.157
692,EO-8060,1362,8,,,2020-07-22T12:30:50.410,,,2020-07-22T12:30:50.410,2020-07-22T12:30:50.410
694,EO-8061,1362,8,,,2020-07-22T12:31:26.377,,,2020-07-22T12:31:26.377,2020-07-22T12:31:26.377
695,EO-8054,1477,10,,,2020-07-23T11:20:50.987,,,2020-07-23T11:20:50.987,2020-07-23T11:20:50.987
703,EO-8065,1477,10,,,2020-07-23T11:41:50.217,,,2020-07-23T11:41:50.217,2020-07-23T11:41:50.217
707,RMA-13384,727,8,,,2020-07-24T09:27:40.945,,Pulled From Dell R740xd CDW,2020-07-24T09:27:40.945,2020-07-24T09:27:40.945
708,EO-8064,1487,8,,,2020-07-24T09:49:53.924,,,2020-07-24T09:49:53.924,2020-07-24T09:49:53.924
709,EO-8040,1365,8,,,2020-07-27T13:09:38.890,,,2020-07-27T13:09:38.890,2020-07-27T13:09:38.890
715,eo-8033,1388,8,,,2020-07-28T11:05:49.598,,12 have damaged boxes,2020-07-28T11:05:49.598,2020-07-28T11:05:49.598
717,EO-8032,1388,8,,,2020-07-28T11:30:41.608,,No - Cpu,2020-07-28T11:30:41.608,2020-07-28T11:30:41.608
718,EO-7990,1388,8,,,2020-07-28T11:31:08.783,,No - Cpu,2020-07-28T11:31:08.783,2020-07-28T11:31:08.783
722,EO-8038,1388,8,,,2020-07-28T11:33:30.470,,No - Cpu,2020-07-28T11:33:30.470,2020-07-28T11:33:30.470
725,EO-8044,1388,8,,,2020-07-28T11:34:49.434,,,2020-07-28T11:34:49.434,2020-07-28T11:34:49.434
728,EO-8062,1362,10,,,2020-07-28T13:59:28.071,,,2020-07-28T13:59:28.071,2020-07-28T13:59:28.071
729,EO-8071,1488,8,,,2020-07-30T09:21:23.260,,,2020-07-30T09:21:23.260,2020-07-30T09:21:23.260
730,EO-CDW-200715,1399,8,,,2020-07-30T11:43:50.260,,,2020-07-30T11:43:50.260,2020-07-30T11:43:50.260
732,EO-8068,60,10,,,2020-07-31T13:19:28.722,,,2020-07-31T13:19:28.722,2020-07-31T13:19:28.722
734,RMA-13415,1489,8,,,2020-08-03T11:49:28.607,,,2020-08-03T11:49:28.607,2020-08-03T11:49:28.607
742,EO-8069,1362,8,,,2020-08-05T13:16:50.908,,,2020-08-05T13:16:50.908,2020-08-05T13:16:50.908
743,Ebayreturn-3949220495258,1490,8,,,2020-08-06T13:20:40.832,,,2020-08-06T13:20:40.832,2020-08-06T13:20:40.832
744,Ebay-114330950781,1491,8,,,2020-08-07T13:46:04.662,,,2020-08-07T13:46:04.662,2020-08-07T13:46:04.662
745,RMA-13431,1492,8,,,2020-08-10T09:04:53.582,,,2020-08-10T09:04:53.582,2020-08-10T09:04:53.582
746,EO-8067,1388,8,,,2020-08-10T12:29:51.915,,,2020-08-10T12:29:51.915,2020-08-10T12:29:51.915
747,EO-8074,1444,8,,,2020-08-10T14:06:55.872,,,2020-08-10T14:06:55.872,2020-08-10T14:06:55.872
749,KO-0267,1388,8,,,2020-08-10T14:15:59.899,,,2020-08-10T14:15:59.899,2020-08-10T14:15:59.899
760,EO-8078,1362,8,,,2020-08-12T13:03:01.940,,,2020-08-12T13:03:01.940,2020-08-12T13:03:01.940
761,EO-8063,1388,8,,,2020-08-17T14:02:18.152,,,2020-08-17T14:02:18.152,2020-08-17T14:02:18.152
762,EO-8076,1388,8,,,2020-08-19T12:29:35.970,,,2020-08-19T12:29:35.970,2020-08-19T12:29:35.970
763,EO-8066,1388,8,,,2020-08-19T12:29:50.705,,,2020-08-19T12:29:50.705,2020-08-19T12:29:50.705
764,4HS53869EF539102R,92,10,,,2020-08-19T13:55:44.320,,,2020-08-19T13:55:44.320,2020-08-19T13:55:44.320
765,KO-0273,1493,10,,,2020-08-19T14:18:22.089,,,2020-08-19T14:18:22.089,2020-08-19T14:18:22.089
766,KO-0269,1493,10,,,2020-08-19T14:18:43.641,,,2020-08-19T14:18:43.641,2020-08-19T14:18:43.641
769,Ko-0273,1487,8,,,2020-08-20T15:44:08.087,,,2020-08-20T15:44:08.087,2020-08-20T15:44:08.087
770,EO-8084,1494,8,,,2020-08-21T13:56:59.448,,,2020-08-21T13:56:59.448,2020-08-21T13:56:59.448
771,Eo-8085,1495,8,,,2020-08-21T15:20:22.837,,,2020-08-21T15:20:22.837,2020-08-21T15:20:22.837
772,Eo-8075,1388,8,,,2020-08-25T10:33:45.982,,,2020-08-25T10:33:45.982,2020-08-25T10:33:45.982
773,EO-8082,1496,8,,,2020-08-25T13:53:22.509,,,2020-08-25T13:53:22.509,2020-08-25T13:53:22.509
774,KO-0276,1487,8,,,2020-08-25T13:53:49.884,,,2020-08-25T13:53:49.884,2020-08-25T13:53:49.884
775,EO-8090,1487,8,,,2020-08-26T12:55:08.446,,,2020-08-26T12:55:08.446,2020-08-26T12:55:08.446
776,EO-8086,1497,8,,,2020-08-27T09:47:11.836,,,2020-08-27T09:47:11.836,2020-08-27T09:47:11.836
777,Eo-1Z1Y489A0394523965,1498,8,,,2020-08-28T11:10:33.360,,,2020-08-28T11:10:33.360,2020-08-28T11:10:33.360
779,RMA-13487,1361,8,,,2020-08-28T13:34:50.288,,Returned by Fusion,2020-08-28T13:34:50.288,2020-08-28T13:34:50.288
780,EO-8095,1500,8,,,2020-08-28T14:33:19.391,,,2020-08-28T14:33:19.391,2020-08-28T14:33:19.391
781,EO-8094,1390,8,,,2020-08-31T10:17:52.801,,,2020-08-31T10:17:52.801,2020-08-31T10:17:52.801
782,EO-1Z9X3R560345587658,1501,8,,,2020-08-31T11:03:33.047,,,2020-08-31T11:03:33.047,2020-08-31T11:03:33.047
784,Eo-8093,1390,8,,,2020-08-31T13:40:57.172,,,2020-08-31T13:40:57.172,2020-08-31T13:40:57.172
785,RMA-13502,1437,8,,,2020-08-31T13:41:33.626,,Returned by Integrity Global,2020-08-31T13:41:33.626,2020-08-31T13:41:33.626
786,EO-8080,1502,8,,,2020-08-31T14:29:14.487,,,2020-08-31T14:29:14.487,2020-08-31T14:29:14.487
787,EO-8097,1445,8,,,2020-08-31T14:29:48.534,,,2020-08-31T14:29:48.534,2020-08-31T14:29:48.534
788,EO-8092,491,8,,,2020-09-03T09:16:21.504,,,2020-09-03T09:16:21.504,2020-09-03T09:16:21.504
790,RMA-13520,1503,8,,,2020-09-03T10:08:15.179,,Chad Tramonte Returned by  PCW Tech,2020-09-03T10:08:15.179,2020-09-03T10:08:15.179
791,EO-8111,1504,10,,,2020-09-08T14:11:27.005,,,2020-09-08T14:11:27.005,2020-09-08T14:11:27.005
792,EO-8087,1388,8,,,2020-09-09T10:02:19.547,,,2020-09-09T10:02:19.547,2020-09-09T10:02:19.547
795,EO-8100,1505,10,,,2020-09-09T14:20:38.196,,,2020-09-09T14:20:38.196,2020-09-09T14:20:38.196
796,EO-8115,1506,10,,,2020-09-09T15:06:11.810,,,2020-09-09T15:06:11.810,2020-09-09T15:06:11.810
797,EO-8113,1506,10,,,2020-09-09T15:06:20.171,,,2020-09-09T15:06:20.171,2020-09-09T15:06:20.171
798,EO-8110,1507,10,,,2020-09-09T15:07:13.170,,,2020-09-09T15:07:13.170,2020-09-09T15:07:13.170
799,EO-8109,1357,10,,,2020-09-11T13:26:57.237,,,2020-09-11T13:26:57.237,2020-09-11T13:26:57.237
806,Ebay-9-10-2020,1508,8,,,2020-09-11T14:00:12.419,,,2020-09-11T14:00:12.419,2020-09-11T14:00:12.419
807,Ebay-9-11-2020,1509,8,,,2020-09-11T14:00:24.203,,,2020-09-11T14:00:24.203,2020-09-11T14:00:24.203
808,EO-8114,1510,8,,,2020-09-11T14:39:16.361,,,2020-09-11T14:39:16.361,2020-09-11T14:39:16.361
812,EO-8118,1362,8,,,2020-09-11T14:40:48.086,,,2020-09-11T14:40:48.086,2020-09-11T14:40:48.086
813,EO-8116,1511,8,,,2020-09-14T13:35:28.118,,,2020-09-14T13:35:28.118,2020-09-14T13:35:28.118
815,EO-8112,1471,8,,,2020-09-15T13:12:37.483,,,2020-09-15T13:12:37.483,2020-09-15T13:12:37.483
816,EO-8107,1512,8,,,2020-09-16T11:37:30.911,,,2020-09-16T11:37:30.911,2020-09-16T11:37:30.911
817,EO-8121,1471,8,,,2020-09-16T11:37:49.301,,,2020-09-16T11:37:49.301,2020-09-16T11:37:49.301
818,EO-8122,1388,8,,,2020-09-16T13:21:38.409,,,2020-09-16T13:21:38.409,2020-09-16T13:21:38.409
819,EO-8099,1513,8,,,2020-09-21T16:31:40.775,,,2020-09-21T16:31:40.775,2020-09-21T16:31:40.775
820,EO-8119,1513,8,,,2020-09-21T16:32:19.061,,,2020-09-21T16:32:19.061,2020-09-21T16:32:19.061
822,EO-8123,1390,8,,,2020-09-21T16:32:58.684,,,2020-09-21T16:32:58.684,2020-09-21T16:32:58.684
823,RMA-13604,1514,8,,,2020-09-21T16:33:29.795,,,2020-09-21T16:33:29.795,2020-09-21T16:33:29.795
824,Rma-13587,1515,8,,,2020-09-21T16:34:11.769,,,2020-09-21T16:34:11.769,2020-09-21T16:34:11.769
825,EO-8124,61,8,,,2020-09-22T09:04:16.255,,,2020-09-22T09:04:16.255,2020-09-22T09:04:16.255
826,Eo-8125,1362,8,,,2020-09-22T13:50:23.171,,,2020-09-22T13:50:23.171,2020-09-22T13:50:23.171
827,Eo-8122,1388,8,,,2020-09-22T13:50:53.497,,,2020-09-22T13:50:53.497,2020-09-22T13:50:53.497
829,EO-8126,1362,8,,,2020-09-24T13:45:01.327,,,2020-09-24T13:45:01.327,2020-09-24T13:45:01.327
830,KO-0279,1516,8,,,2020-09-25T09:06:15.348,,,2020-09-25T09:06:15.348,2020-09-25T09:06:15.348
831,EO-8120,1388,8,,,2020-09-28T13:58:11.708,,,2020-09-28T13:58:11.708,2020-09-28T13:58:11.708
832,EO-8139,1517,8,,,2020-09-29T09:05:00.553,,,2020-09-29T09:05:00.553,2020-09-29T09:05:00.553
836,EO-8135,1518,10,,,2020-09-29T12:03:43.113,,,2020-09-29T12:03:43.113,2020-09-29T12:03:43.113
845,KO-0281,1487,8,,,2020-09-29T14:22:40.648,,,2020-09-29T14:22:40.648,2020-09-29T14:22:40.648
847,EO-8130,1362,8,,,2020-09-30T10:52:14.946,,,2020-09-30T10:52:14.946,2020-09-30T10:52:14.946
858,Eo-8141,1362,8,,,2020-10-01T10:33:12.230,,,2020-10-01T10:33:12.230,2020-10-01T10:33:12.230
859,EO-8137,1519,8,,,2020-10-01T12:37:11.989,,,2020-10-01T12:37:11.989,2020-10-01T12:37:11.989
860,EO-8132,1362,10,,,2020-10-01T13:34:58.900,,,2020-10-01T13:34:58.900,2020-10-01T13:34:58.900
861,EO-8133,1362,10,,,2020-10-01T14:28:20.135,,,2020-10-01T14:28:20.135,2020-10-01T14:28:20.135
864,EO-8145,61,8,,,2020-10-02T13:01:38.174,,,2020-10-02T13:01:38.174,2020-10-02T13:01:38.174
865,EO-8136,1520,10,,,2020-10-02T13:31:33.419,,NO -Front Faceplate,2020-10-02T13:31:33.419,2020-10-02T13:31:33.419
866,EO-8144,724,8,,,2020-10-02T15:29:31.986,,,2020-10-02T15:29:31.986,2020-10-02T15:29:31.986
867,EO-8147,724,8,,,2020-10-06T13:44:02.433,,,2020-10-06T13:44:02.433,2020-10-06T13:44:02.433
868,EO-8127,1388,8,,,2020-10-06T16:50:00.143,,,2020-10-06T16:50:00.143,2020-10-06T16:50:00.143
869,EO-8128,1388,8,,,2020-10-08T10:12:07.589,,,2020-10-08T10:12:07.589,2020-10-08T10:12:07.589
870,EO-8140,1388,8,,,2020-10-08T10:12:21.300,,,2020-10-08T10:12:21.300,2020-10-08T10:12:21.300
871,EO-8150,1521,8,,,2020-10-08T12:35:12.247,,,2020-10-08T12:35:12.247,2020-10-08T12:35:12.247
872,EO-8146,1365,8,,,2020-10-08T12:47:55.757,,,2020-10-08T12:47:55.757,2020-10-08T12:47:55.757
873,Ebay-133918,1522,8,,,2020-10-08T15:24:01.831,,,2020-10-08T15:24:01.831,2020-10-08T15:24:01.831
874,Eo-8154,1523,8,,,2020-10-08T15:24:30.349,,,2020-10-08T15:24:30.349,2020-10-08T15:24:30.349
875,EO-8155,1487,8,,,2020-10-09T14:50:49.435,,,2020-10-09T14:50:49.435,2020-10-09T14:50:49.435
876,EO-8152,1524,8,,,2020-10-12T09:08:36.464,,No Cpu,2020-10-12T09:08:36.464,2020-10-12T09:08:36.464
878,Ebay 10-13-2020,1525,8,,,2020-10-13T13:57:42.739,,,2020-10-13T13:57:42.739,2020-10-13T13:57:42.739
879,EO-8161,1471,8,,,2020-10-14T11:10:24.662,,,2020-10-14T11:10:24.662,2020-10-14T11:10:24.662
880,EO-8151,1365,10,,,2020-10-14T12:31:46.715,,,2020-10-14T12:31:46.715,2020-10-14T12:31:46.715
882,EO-8156,1487,8,,,2020-10-14T14:00:44.179,,,2020-10-14T14:00:44.179,2020-10-14T14:00:44.179
883,EO-8159,1487,8,,,2020-10-14T14:01:11.218,,,2020-10-14T14:01:11.218,2020-10-14T14:01:11.218
884,RMA-13701101420ssh,37,8,,,2020-10-15T15:10:47.135,,,2020-10-15T15:10:47.135,2020-10-15T15:10:47.135
885,EO-8157,1368,8,,,2020-10-15T15:11:18.413,,,2020-10-15T15:11:18.413,2020-10-15T15:11:18.413
886,EO-8143,1388,10,,,2020-10-19T13:40:53.889,,in DL580 G10 kit - 878137R-B21,2020-10-19T13:40:53.889,2020-10-19T13:40:53.889
889,EO-8169,1526,10,,,2020-10-19T15:33:20.698,,,2020-10-19T15:33:20.698,2020-10-19T15:33:20.698
890,EO-8171,1513,10,,,2020-10-19T16:01:27.962,,,2020-10-19T16:01:27.962,2020-10-19T16:01:27.962
893,KO-0282,1388,8,,,2020-10-21T09:06:36.402,,,2020-10-21T09:06:36.402,2020-10-21T09:06:36.402
900,EO-8167,1513,10,,,2020-10-21T13:08:17.670,,,2020-10-21T13:08:17.670,2020-10-21T13:08:17.670
908,Eo-8175,60,8,,,2020-10-21T14:31:18.954,,,2020-10-21T14:31:18.954,2020-10-21T14:31:18.954
909,EP-8177,1527,8,,,2020-10-22T11:10:22.558,,,2020-10-22T11:10:22.558,2020-10-22T11:10:22.558
910,EO-8181,1528,8,,,2020-10-22T12:30:56.598,,,2020-10-22T12:30:56.598,2020-10-22T12:30:56.598
911,Ebay-11198,1529,8,,,2020-10-22T14:54:42.567,,,2020-10-22T14:54:42.567,2020-10-22T14:54:42.567
912,EO-8160,727,8,,,2020-10-23T11:08:28.112,,,2020-10-23T11:08:28.112,2020-10-23T11:08:28.112
913,EO-8179,60,10,,,2020-10-23T13:01:31.078,,,2020-10-23T13:01:31.078,2020-10-23T13:01:31.078
914,EO-8184,1487,8,,,2020-10-23T13:10:06.306,,,2020-10-23T13:10:06.306,2020-10-23T13:10:06.306
915,EO-8182,1487,8,,,2020-10-23T13:10:25.513,,,2020-10-23T13:10:25.513,2020-10-23T13:10:25.513
916,EO-8168,1362,10,,,2020-10-23T13:13:43.384,,,2020-10-23T13:13:43.384,2020-10-23T13:13:43.384
917,EO-8176,1386,10,,,2020-10-26T12:37:27.764,,,2020-10-26T12:37:27.764,2020-10-26T12:37:27.764
918,EO-8178,1530,10,,,2020-10-26T12:37:57.804,,,2020-10-26T12:37:57.804,2020-10-26T12:37:57.804
919,EO-8170,1457,10,,,2020-10-26T13:37:04.089,,,2020-10-26T13:37:04.089,2020-10-26T13:37:04.089
920,EO-8191,1362,8,,,2020-10-28T13:25:00.101,,,2020-10-28T13:25:00.101,2020-10-28T13:25:00.101
921,EO-8189,1362,8,,,2020-10-28T13:25:26.427,,,2020-10-28T13:25:26.427,2020-10-28T13:25:26.427
922,EO-8198,1487,8,,,2020-10-28T13:25:55.498,,,2020-10-28T13:25:55.498,2020-10-28T13:25:55.498
924,EO-8185,1457,10,,,2020-10-29T13:37:19.448,,,2020-10-29T13:37:19.448,2020-10-29T13:37:19.448
926,KO-0293,1493,10,,,2020-10-29T13:49:36.503,,,2020-10-29T13:49:36.503,2020-10-29T13:49:36.503
927,Ebay 10-30-2020,1531,8,,,2020-11-02T11:44:37.889,,,2020-11-02T11:44:37.889,2020-11-02T11:44:37.889
928,Ebay 10-31-2020,1532,8,,,2020-11-02T11:44:55.264,,,2020-11-02T11:44:55.264,2020-11-02T11:44:55.264
930,EO-8196,1487,8,,,2020-11-03T12:50:40.492,,,2020-11-03T12:50:40.492,2020-11-03T12:50:40.492
932,EO-8192,1388,8,,,2020-11-03T15:47:56.643,,,2020-11-03T15:47:56.643,2020-11-03T15:47:56.643
933,EO-8173,1388,8,,,2020-11-03T15:48:09.498,,,2020-11-03T15:48:09.498,2020-11-03T15:48:09.498
934,EO-8183,1388,8,,,2020-11-04T09:32:31.964,,,2020-11-04T09:32:31.964,2020-11-04T09:32:31.964
935,EO-8174,1388,8,,,2020-11-04T09:32:46.715,,,2020-11-04T09:32:46.715,2020-11-04T09:32:46.715
937,none,1533,8,,,2020-11-04T13:45:15.543,,,2020-11-04T13:45:15.543,2020-11-04T13:45:15.543
938,EO-8206,1534,8,,,2020-11-04T18:27:43.863,,,2020-11-04T18:27:43.863,2020-11-04T18:27:43.863
939,RMA-13790,546,10,,,2020-11-06T13:06:09.254,,,2020-11-06T13:06:09.254,2020-11-06T13:06:09.254
940,EO-8211,452,8,,,2020-11-09T09:37:32.636,,,2020-11-09T09:37:32.636,2020-11-09T09:37:32.636
941,RMA-135791,1368,8,,,2020-11-09T09:41:11.142,,From Technology Express EO-8185,2020-11-09T09:41:11.142,2020-11-09T09:41:11.142
942,EO-8210,1487,8,,,2020-11-09T13:00:54.012,,,2020-11-09T13:00:54.012,2020-11-09T13:00:54.012
